Date,Away_Team,Away_Score,Home_Team,Home_Score
2021-11-12,Idaho St.,60.0,Pepperdine,65.0
2021-11-12,Seattle,61.0,Washington St.,79.0
2021-11-12,LIU,60.0,Fresno St.,84.0
2021-11-12,Arkansas Pine Bluff,71.0,Colorado St.,91.0
2021-11-12,Evergreen St.,44.0,Portland St.,100.0
2021-11-12,SMU,63.0,Oregon,86.0
2021-11-12,Stanford,72.0,Santa Clara,88.0
2021-11-12,Villanova,77.0,UCLA,86.0
2021-11-13,Cal St. Northridge,52.0,Notre Dame,68.0
2021-11-13,Coppin St.,54.0,Connecticut,89.0
2021-11-13,Nebraska Omaha,69.0,Ball St.,73.0
2021-11-13,Georgia Southern,53.0,South Florida,41.0
2021-11-13,Southern,73.0,Tulane,70.0
2021-11-13,UCF,95.0,Miami FL,89.0
2021-11-13,Mount St. Mary's,60.0,Saint Joseph's,80.0
2021-11-13,Carver,44.0,Nicholls,101.0
2021-11-13,Illinois Chicago,74.0,Valparaiso,70.0
2021-11-13,Air Force,59.0,Tulsa,58.0
2021-11-13,Harvard,87.0,Iona,90.0
2021-11-13,St. Thomas (MN),91.0,St. Francis NY,73.0
2021-11-13,Dartmouth,69.0,Georgetown,60.0
2021-11-13,Colgate,74.0,N.C. State,77.0
2021-11-13,North Carolina A&T,54.0,Jacksonville,63.0
2021-11-13,Lamar,75.0,Miami OH,104.0
2021-11-13,Vermont,57.0,Maryland,68.0
2021-11-13,Florida Gulf Coast,77.0,Loyola Chicago,89.0
2021-11-13,Merrimack,35.0,Rutgers,48.0
2021-11-13,Mercer,85.0,Winthrop,88.0
2021-11-13,Hartford,79.0,Army,86.0
2021-11-13,Gardner Webb,69.0,Arkansas,86.0
2021-11-13,Howard,76.0,Bradley,64.0
2021-11-13,Miami-Hamilton,66.0,Tennessee Martin,94.0
2021-11-13,Saint Peter's,70.0,St. John's,91.0
2021-11-13,Bryn Athyn,42.0,UMES,91.0
2021-11-13,UAlbany,64.0,La Salle,67.0
2021-11-13,Norfolk St.,66.0,Tennessee St.,59.0
2021-11-13,Old Dominion,53.0,James Madison,58.0
2021-11-13,Warner,56.0,Florida Atlantic,78.0
2021-11-13,Spring Hill,41.0,New Orleans,79.0
2021-11-13,South Alabama,58.0,Wichita St.,64.0
2021-11-13,Evansville,43.0,Belmont,81.0
2021-11-13,Alabama A&M,47.0,Jacksonville St.,70.0
2021-11-13,Loyola MD,72.0,Charleston,79.0
2021-11-13,North Alabama,99.0,Virgin Islands,47.0
2021-11-13,Central Michigan,66.0,DePaul,99.0
2021-11-13,UMass Lowell,59.0,Dayton,58.0
2021-11-13,New Mexico,76.0,Colorado,87.0
2021-11-13,Youngstown St.,97.0,Southeast Missouri St.,79.0
2021-11-13,Hawaii Hilo,87.0,Northern Colorado,79.0
2021-11-13,Ohio,67.0,Cleveland St.,56.0
2021-11-13,Delaware,83.0,Siena,63.0
2021-11-13,Hofstra,73.0,Duquesne,63.0
2021-11-13,Detroit,73.0,Toledo,81.0
2021-11-13,Eastern Kentucky,77.0,Milwaukee,71.0
2021-11-13,NJIT,73.0,Lehigh,56.0
2021-11-13,Wagner,58.0,VCU,44.0
2021-11-13,USC,76.0,Temple,71.0
2021-11-13,N.C. Central,51.0,Memphis,90.0
2021-11-13,Monmouth,79.0,Towson,71.0
2021-11-13,Point Park,46.0,Akron,102.0
2021-11-13,Arizona Christian,67.0,Loyola Marymount,74.0
2021-11-13,Montana,49.0,Mississippi St.,86.0
2021-11-13,Georgia,68.0,Cincinnati,73.0
2021-11-13,Regent,56.0,Hampton,70.0
2021-11-13,South Carolina St.,81.0,Lipscomb,93.0
2021-11-13,Mary Hardin-Baylor,75.0,UT Arlington,104.0
2021-11-13,Campbell,56.0,Duke,67.0
2021-11-13,Barclay,44.0,Houston Baptist,122.0
2021-11-13,Bellarmine,59.0,Murray St.,78.0
2021-11-13,Troy,59.0,Butler,70.0
2021-11-13,Alabama St.,60.0,Missouri St.,78.0
2021-11-13,Alcorn St.,58.0,Portland,62.0
2021-11-13,Prairie View A&M,49.0,Michigan,77.0
2021-11-13,California,52.0,UNLV,55.0
2021-11-13,Davidson,60.0,San Francisco,65.0
2021-11-13,Champion Chris.,62.0,Northwestern St.,91.0
2021-11-13,Boise St.,50.0,UC Irvine,58.0
2021-11-13,UTEP,71.0,New Mexico St.,77.0
2021-11-13,Sacramento St.,56.0,Utah,89.0
2021-11-13,George Washington,55.0,UC San Diego,75.0
2021-11-13,Mississippi Valley St.,66.0,Cal Baptist,95.0
2021-11-13,Texas,74.0,Gonzaga,86.0
2021-11-13,LIFE Pacific,60.0,Cal St. Bakersfield,85.0
2021-11-14,Pacific,61.0,Hawaii,73.0
2021-11-14,Loyola MD,65.0,Lipscomb,70.0
2021-11-14,East Tennessee St.,62.0,Tennessee,94.0
2021-11-14,Yale,44.0,Seton Hall,80.0
2021-11-14,Florida St.,55.0,Florida,71.0
2021-11-14,Hanover,49.0,Indiana St.,90.0
2021-11-14,Binghamton,72.0,Sacred Heart,60.0
2021-11-14,Paul Quinn,60.0,Southeastern Louisiana,77.0
2021-11-14,Penn,73.0,Bucknell,68.0
2021-11-14,Bluefield Col.,72.0,Elon,89.0
2021-11-14,UNC Asheville,45.0,Chattanooga,75.0
2021-11-14,Texas A&M Corpus Chris,65.0,Texas A&M,86.0
2021-11-14,South Dakota St.,83.0,Stephen F. Austin,71.0
2021-11-14,Prairie View A&M,59.0,Oklahoma St.,72.0
2021-11-14,South Dakota,50.0,Drake,99.0
2021-11-14,Rhodes,61.0,UAB,98.0
2021-11-14,Mid-Atlantic Christ.,47.0,Longwood,93.0
2021-11-14,Ark. Baptist,60.0,Little Rock,91.0
2021-11-14,Central Connecticut,57.0,Brown,75.0
2021-11-14,Piedmont,57.0,Kennesaw St.,81.0
2021-11-14,Arkansas Pine Bluff,45.0,Wyoming,85.0
2021-11-14,Western Carolina,79.0,East Carolina,95.0
2021-11-14,Fairfield,64.0,Boston College,72.0
2021-11-14,Rocky Mountain,52.0,Montana St.,81.0
2021-11-14,Drexel,60.0,Syracuse,75.0
2021-11-14,La Sierra,54.0,UC Riverside,72.0
2021-11-14,Oakwood,68.0,Tennessee Tech,109.0
2021-11-14,Delaware St.,53.0,Rider,63.0
2021-11-14,Canisius,60.0,St. Bonaventure,69.0
2021-11-14,Western Kentucky,64.0,South Carolina,75.0
2021-11-14,Peru St.,62.0,Colorado St.,88.0
2021-11-14,Morgan St.,53.0,George Mason,90.0
2021-11-14,Dubuque,58.0,Northern Iowa,95.0
2021-11-14,Minnesota,87.0,Princeton,80.0
2021-11-14,Texas St.,60.0,Vanderbilt,79.0
2021-11-14,Idaho St.,51.0,Seattle,77.0
2021-11-15,Nicholls,60.0,Baylor,89.0
2021-11-15,Carver,58.0,Kennesaw St.,117.0
2021-11-15,St. Andrews,43.0,USC Upstate,96.0
2021-11-15,IUPUI,47.0,Denver,63.0
2021-11-15,Bowling Green,58.0,Ohio St.,89.0
2021-11-15,William Peace,49.0,Appalachian St.,98.0
2021-11-15,Liberty,58.0,LSU,74.0
2021-11-15,Bryant,70.0,Clemson,93.0
2021-11-15,Ky. Christian,57.0,Morehead St.,82.0
2021-11-15,Coppin St.,48.0,UNC Greensboro,55.0
2021-11-15,Weber St.,63.0,Duquesne,59.0
2021-11-15,Franciscan,54.0,St. Francis PA,100.0
2021-11-15,Penn St.-York,47.0,UMBC,85.0
2021-11-15,Erskine,41.0,Wofford,98.0
2021-11-15,Holy Cross,68.0,Quinnipiac,76.0
2021-11-15,Illinois,66.0,Marquette,67.0
2021-11-15,Penn St.,56.0,Massachusetts,81.0
2021-11-15,Manhattan,58.0,Old Dominion,79.0
2021-11-15,The Citadel,70.0,Presbyterian,74.0
2021-11-15,LeMoyne-Owen,70.0,Florida A&M,95.0
2021-11-15,Radford,39.0,Virginia Tech,65.0
2021-11-15,North Carolina A&T,54.0,South Florida,56.0
2021-11-15,St. Thomas (MN),78.0,Fordham,84.0
2021-11-15,Robert Morris,71.0,Ohio,85.0
2021-11-15,Milligan,58.0,Marshall,80.0
2021-11-15,Lamar,66.0,Georgia Tech,75.0
2021-11-15,Jarvis Christian,61.0,Louisiana Tech,91.0
2021-11-15,Furman,89.0,Belmont,95.0
2021-11-15,Champion Chris.,66.0,McNeese St.,116.0
2021-11-15,Montana,77.0,North Dakota,79.0
2021-11-15,Central Michigan,62.0,Eastern Illinois,61.0
2021-11-15,Northwestern St.,48.0,SMU,95.0
2021-11-15,Southern Miss,51.0,TCU,83.0
2021-11-15,Knox,37.0,SIU Edwardsville,75.0
2021-11-15,Navy,60.0,Louisville,77.0
2021-11-15,Maine,46.0,Colorado,90.0
2021-11-15,Colorado Col.,53.0,Northern Colorado,93.0
2021-11-15,Benedictine Mesa,48.0,Northern Arizona,97.0
2021-11-15,Buffalo,69.0,North Texas,66.0
2021-11-15,Prairie View A&M,49.0,Texas Tech,84.0
2021-11-15,UMKC,80.0,Missouri,66.0
2021-11-15,Central Baptist,63.0,Arkansas St.,90.0
2021-11-15,Tex. A&M-Commerce,65.0,UTSA,62.0
2021-11-15,San Diego,70.0,California,75.0
2021-11-15,North Florida,63.0,Arizona St.,72.0
2021-11-15,Oregon St.,58.0,Tulsa,64.0
2021-11-15,Texas Southern,65.0,Washington,72.0
2021-11-15,Walla Walla,71.0,Eastern Washington,111.0
2021-11-15,Samford,55.0,San Francisco,77.0
2021-11-15,Grambling St.,61.0,New Mexico,86.0
2021-11-15,Alcorn St.,57.0,Gonzaga,84.0
2021-11-15,Providence,63.0,Wisconsin,58.0
2021-11-15,Bethune-Cookman,55.0,Utah,86.0
2021-11-15,North Dakota St.,62.0,UNLV,64.0
2021-11-15,Southern Utah,51.0,Saint Mary's,70.0
2021-11-15,Utah Valley,86.0,Pepperdine,74.0
2021-11-15,Idaho,62.0,Fresno St.,69.0
2021-11-15,Sacramento St.,58.0,Cal Poly,57.0
2021-11-15,UC Santa Barbara,65.0,Washington St.,73.0
2021-11-15,San Jose St.,62.0,Stanford,76.0
2021-11-15,Long Beach St.,79.0,UCLA,100.0
2021-11-16,UMass Lowell,58.0,Oklahoma St.,80.0
2021-11-16,Miami FL,68.0,Florida Atlantic,66.0
2021-11-16,USC,78.0,Florida Gulf Coast,61.0
2021-11-16,IUPUI,59.0,Texas A&M Corpus Chris,65.0
2021-11-16,Howard,81.0,Villanova,100.0
2021-11-16,Austin Peay,60.0,Purdue Fort Wayne,65.0
2021-11-16,Yale,82.0,Siena,54.0
2021-11-16,Hofstra,74.0,Iona,82.0
2021-11-16,NVU-Lyndon,74.0,Dartmouth,114.0
2021-11-16,Georgia St.,78.0,Richmond,94.0
2021-11-16,Hampton,54.0,Towson,78.0
2021-11-16,JWU (Providence),47.0,Brown,98.0
2021-11-16,Alabama A&M,66.0,Cincinnati,89.0
2021-11-16,Colgate,68.0,Cornell,78.0
2021-11-16,Medgar Evers,55.0,Fairfield,110.0
2021-11-16,Fisher,49.0,Sacred Heart,109.0
2021-11-16,James Madison,79.0,Eastern Kentucky,78.0
2021-11-16,WPI,48.0,Vermont,81.0
2021-11-16,Oberlin,38.0,Kent St.,84.0
2021-11-16,Bob Jones,51.0,Georgia Southern,103.0
2021-11-16,Iowa Wesleyan,71.0,Western Illinois,97.0
2021-11-16,Lafayette,57.0,Penn,85.0
2021-11-16,Regent,30.0,Delaware St.,84.0
2021-11-16,Keystone,35.0,VMI,97.0
2021-11-16,Life (GA),50.0,Mercer,78.0
2021-11-16,Mount St. Mary's,55.0,Kentucky,80.0
2021-11-16,Tennessee Tech,62.0,Chattanooga,69.0
2021-11-16,NJIT,61.0,Rutgers,75.0
2021-11-16,Winthrop,65.0,Middle Tennessee,76.0
2021-11-16,Wright St.,52.0,Purdue,96.0
2021-11-16,Gardner Webb,52.0,Duke,92.0
2021-11-16,Jacksonville,54.0,UCF,63.0
2021-11-16,UNC Wilmington,51.0,Pittsburgh,59.0
2021-11-16,Creighton,77.0,Nebraska,69.0
2021-11-16,South Carolina St.,60.0,Georgia,76.0
2021-11-16,Jacksonville St.,65.0,Troy,69.0
2021-11-16,Edinboro,61.0,Cleveland St.,75.0
2021-11-16,Boston University,48.0,Northeastern,49.0
2021-11-16,William & Mary,74.0,Norfolk St.,91.0
2021-11-16,Lehigh,75.0,Monmouth,85.0
2021-11-16,DePauw,58.0,Evansville,69.0
2021-11-16,Concordia (TX),82.0,Incarnate Word,78.0
2021-11-16,Champion Chris.,59.0,Louisiana Monroe,114.0
2021-11-16,South Alabama,68.0,Alabama,73.0
2021-11-16,N.C. State,79.0,Central Conncticut,65.0
2021-11-16,Southern,63.0,Rice,81.0
2021-11-16,Trinity Christian,50.0,Illinois Chicago,91.0
2021-11-16,Fisk,56.0,Tennessee St.,111.0
2021-11-16,High Point,61.0,Notre Dame,70.0
2021-11-16,Missouri S&T,66.0,Bradley,92.0
2021-11-16,Abilene Christian,80.0,UT Arlington,71.0
2021-11-16,New Orleans,67.0,Northwestern,83.0
2021-11-16,Alabama St.,60.0,Iowa St.,68.0
2021-11-16,Saint Louis,74.0,Memphis,90.0
2021-11-16,Murray St.,77.0,Illinois St.,65.0
2021-11-16,Tarleton St.,51.0,Wichita St.,65.0
2021-11-16,Virginia,47.0,Houston,67.0
2021-11-16,Chicago St.,56.0,Loyola Chicago,92.0
2021-11-16,Paul Quinn,68.0,UT Rio Grande Valley,85.0
2021-11-16,Denver,64.0,UTSA,78.0
2021-11-16,North Carolina,94.0,Charleston,83.0
2021-11-16,American,57.0,Georgetown,79.0
2021-11-16,BYU,81.0,Oregon,49.0
2021-11-16,N.C. Central,69.0,Iowa,86.0
2021-11-16,Seton Hall,67.0,Michigan,65.0
2021-11-16,North Dakota St.,45.0,Arizona,97.0
2021-11-16,Nevada,74.0,Santa Clara,96.0
2021-11-16,Northern N.M.,53.0,UTEP,88.0
2021-11-16,San Diego Christian,60.0,UC San Diego,97.0
2021-11-16,La Verne,41.0,UC Irvine,100.0
2021-11-16,Jackson St.,64.0,Cal Baptist,77.0
2021-11-16,Stanislaus St.,46.0,Pacific,65.0
2021-11-16,George Washington,59.0,Cal St. Fullerton,74.0
2021-11-17,Houston Baptist,39.0,Texas A&M,73.0
2021-11-17,Denver,67.0,Texas A&M Corpus Chris,69.0
2021-11-17,Central Connecticut,53.0,UMass Lowell,77.0
2021-11-17,IUPUI,57.0,UTSA,60.0
2021-11-17,Boston College,49.0,Rhode Island,57.0
2021-11-17,Merrimack,51.0,Army,74.0
2021-11-17,LIU,40.0,Connecticut,93.0
2021-11-17,La Salle,82.0,Delaware,85.0
2021-11-17,Michigan St.,73.0,Butler,52.0
2021-11-17,Rider,74.0,Bucknell,81.0
2021-11-17,Toledo,59.0,Oakland,80.0
2021-11-17,Stetson,65.0,Miami OH,80.0
2021-11-17,Marist,61.0,Princeton,80.0
2021-11-17,Charleston Southern,59.0,Wake Forest,95.0
2021-11-17,Loyola MD,49.0,Coppin St.,71.0
2021-11-17,Drexel,78.0,Saint Joseph's,75.0
2021-11-17,Harvard,60.0,UAlbany,53.0
2021-11-17,George Mason,71.0,Maryland,66.0
2021-11-17,Lipscomb,78.0,Dayton,59.0
2021-11-17,Binghamton,77.0,Columbia,85.0
2021-11-17,Kansas Christian,36.0,UMKC,99.0
2021-11-17,Oklahoma St.,74.0,N.C. State,68.0
2021-11-17,Nebraska Omaha,64.0,Kansas St.,79.0
2021-11-17,Detroit,64.0,Mississippi St.,77.0
2021-11-17,Montana St.,74.0,South Dakota St.,91.0
2021-11-17,VCU,48.0,Vanderbilt,37.0
2021-11-17,Xavier (LA),72.0,Louisiana,84.0
2021-11-17,Central Arkansas,47.0,Baylor,92.0
2021-11-17,Tulane,54.0,Florida St.,59.0
2021-11-17,Northern Iowa,80.0,Arkansas,93.0
2021-11-17,Northern Colorado,49.0,Texas,62.0
2021-11-17,Missouri St.,77.0,Sam Houston St.,55.0
2021-11-17,Valparaiso,60.0,Stanford,74.0
2021-11-17,Texas Southern,57.0,Air Force,61.0
2021-11-17,Prairie View A&M,64.0,Grand Canyon,91.0
2021-11-17,St. John's,74.0,Indiana,76.0
2021-11-17,George Fox,58.0,Portland St.,104.0
2021-11-17,Utah Valley,84.0,Long Beach St.,78.0
2021-11-17,Bellarmine,64.0,Saint Mary's,73.0
2021-11-17,UC Davis,67.0,Pepperdine,72.0
2021-11-17,Little Rock,63.0,Loyola Marymount,82.0
2021-11-17,UC Riverside,62.0,San Diego,74.0
2021-11-17,North Florida,63.0,UCLA,98.0
2021-11-18,Davidson,64.0,New Mexico St.,75.0
2021-11-18,St. Bonaventure,67.0,Boise St.,61.0
2021-11-18,Penn,79.0,Utah St.,87.0
2021-11-18,Green Bay,58.0,UNC Greensboro,60.0
2021-11-18,Clemson,75.0,Temple,48.0
2021-11-18,Wheeling,38.0,Akron,99.0
2021-11-18,Massachusetts,73.0,Weber St.,88.0
2021-11-18,Greensboro,69.0,North Carolina A&T,77.0
2021-11-18,Milwaukee,45.0,Florida,81.0
2021-11-18,Charlotte,67.0,Appalachian St.,66.0
2021-11-18,New Hampshire,58.0,Providence,69.0
2021-11-18,Ohio St.,65.0,Xavier,71.0
2021-11-18,Saginaw Valley,80.0,Western Michigan,63.0
2021-11-18,Coastal Carolina,53.0,UNC Wilmington,65.0
2021-11-18,Oklahoma,79.0,East Carolina,74.0
2021-11-18,Boston University,75.0,Hartford,70.0
2021-11-18,Presbyterian,45.0,Cincinnati,79.0
2021-11-18,Alabama St.,82.0,Iowa,108.0
2021-11-18,Marquette,78.0,Mississippi,72.0
2021-11-18,USC Upstate,43.0,East Tennessee St.,56.0
2021-11-18,Tennessee Tech,55.0,UNC Asheville,61.0
2021-11-18,Carver,49.0,The Citadel,102.0
2021-11-18,Campbell,67.0,Marshall,65.0
2021-11-18,SUNY Poly,50.0,Colgate,97.0
2021-11-18,UAB,63.0,South Carolina,66.0
2021-11-18,St. Francis NY,59.0,Penn St.,74.0
2021-11-18,Eastern Michigan,73.0,Northern Kentucky,74.0
2021-11-18,Transylvania,59.0,Morehead St.,84.0
2021-11-18,Stony Brook,59.0,Kansas,88.0
2021-11-18,Ball St.,60.0,FIU,73.0
2021-11-18,McNeese St.,46.0,LSU,85.0
2021-11-18,Southeastern Louisiana,61.0,SMU,78.0
2021-11-18,Rockford,64.0,Eastern Illinois,96.0
2021-11-18,Nicholls,50.0,TCU,63.0
2021-11-18,Haskell,46.0,Oral Roberts,89.0
2021-11-18,Cal St. Bakersfield,64.0,Northern Arizona,74.0
2021-11-18,UT Arlington,36.0,North Texas,64.0
2021-11-18,St. Francis PA,55.0,Virginia Tech,85.0
2021-11-18,NIU,37.0,Missouri,54.0
2021-11-18,Rutgers,70.0,DePaul,73.0
2021-11-18,Washington St.,109.0,Idaho,61.0
2021-11-18,Samford,78.0,Oregon St.,77.0
2021-11-18,Indiana St.,77.0,Old Dominion,36.0
2021-11-18,Fairleigh Dickinson,46.0,Northwestern,82.0
2021-11-18,Presentation,62.0,South Dakota St.,99.0
2021-11-18,Elon,68.0,West Virginia,87.0
2021-11-18,Southern Utah,68.0,California,75.0
2021-11-18,Morgan St.,80.0,Seattle,93.0
2021-11-18,Arkansas Pine Bluff,74.0,Portland,86.0
2021-11-18,San Jose St.,66.0,Cal Baptist,67.0
2021-11-18,Arizona St.,63.0,San Diego St.,65.0
2021-11-18,Nevada,70.0,San Francisco,73.0
2021-11-18,Wyoming,77.0,Washington,72.0
2021-11-18,St. Andrews,53.0,South Carolina St.,67.0
2021-11-19,New Mexico St.,58.0,Utah St.,85.0
2021-11-19,Boise St.,82.0,Temple,62.0
2021-11-19,Bradley,60.0,Colorado St.,66.0
2021-11-19,Texas St.,85.0,Dixie St.,65.0
2021-11-19,St. Bonaventure,68.0,Clemson,65.0
2021-11-19,Davidson,72.0,Penn,60.0
2021-11-19,Troy,72.0,North Dakota,74.0
2021-11-19,UNC Greensboro,90.0,Massachusetts,93.0
2021-11-19,Brown,57.0,Creighton,78.0
2021-11-19,Yale,53.0,Vermont,61.0
2021-11-19,Liberty,50.0,Iona,54.0
2021-11-19,Oklahoma,87.0,Indiana St.,63.0
2021-11-19,Eastern Washington,67.0,Cal St. Northridge,64.0
2021-11-19,American,42.0,Longwood,82.0
2021-11-19,St. Thomas (MN),75.0,Youngstown St.,79.0
2021-11-19,Norfolk St.,90.0,Bowling Green,84.0
2021-11-19,Weber St.,85.0,Ball St.,74.0
2021-11-19,Northeastern,71.0,Duquesne,55.0
2021-11-19,Towson,59.0,Pittsburgh,63.0
2021-11-19,Tennessee Martin,67.0,Florida Atlantic,75.0
2021-11-19,Hofstra,67.0,Maryland,69.0
2021-11-19,Siena,65.0,Georgetown,83.0
2021-11-19,Marquette,82.0,West Virginia,71.0
2021-11-19,Wells,48.0,Cornell,107.0
2021-11-19,Belmont,97.0,Kennesaw St.,78.0
2021-11-19,Mount St. Mary's,74.0,Robert Morris,70.0
2021-11-19,Auburn,58.0,South Florida,52.0
2021-11-19,George Mason,64.0,James Madison,67.0
2021-11-19,UMass Lowell,67.0,George Washington,56.0
2021-11-19,Ohio,59.0,Kentucky,77.0
2021-11-19,Idaho St.,60.0,Nebraska,78.0
2021-11-19,Purdue Fort Wayne,49.0,Minnesota,78.0
2021-11-19,UMES,75.0,Fordham,73.0
2021-11-19,Lehigh,45.0,Merrimack,55.0
2021-11-19,Coppin St.,52.0,Virginia,68.0
2021-11-19,Radford,64.0,Furman,81.0
2021-11-19,Me.-Fort Kent,43.0,Maine,75.0
2021-11-19,Hampton,60.0,Wofford,77.0
2021-11-19,East Carolina,73.0,Old Dominion,60.0
2021-11-19,North Alabama,51.0,Manhattan,55.0
2021-11-19,Middle Tennessee,74.0,Stephen F. Austin,87.0
2021-11-19,Arkansas St.,72.0,Southeast Missouri St.,60.0
2021-11-19,Niagara,70.0,SIU Edwardsville,60.0
2021-11-19,Stetson,60.0,Lamar,59.0
2021-11-19,Southern Illinois,67.0,Colorado,63.0
2021-11-19,FIU,63.0,Green Bay,60.0
2021-11-19,Rice,83.0,New Orleans,78.0
2021-11-19,Paul Quinn,42.0,Tarleton St.,69.0
2021-11-19,Southern,68.0,South Dakota,71.0
2021-11-19,UMBC,91.0,Western Carolina,75.0
2021-11-19,Western Kentucky,62.0,Memphis,74.0
2021-11-19,Oakland,59.0,Alabama,86.0
2021-11-19,Lafayette,55.0,Duke,88.0
2021-11-19,Louisiana Tech,83.0,Northwestern St.,64.0
2021-11-19,Bellarmine,50.0,Gonzaga,92.0
2021-11-19,Georgia Tech,88.0,Georgia,78.0
2021-11-19,Cal Poly,57.0,Santa Clara,87.0
2021-11-19,Mississippi,74.0,Elon,56.0
2021-11-19,UTEP,73.0,Pacific,64.0
2021-11-19,Cal St. Fullerton,57.0,San Diego,55.0
2021-11-19,Wichita St.,78.0,Arizona,82.0
2021-11-20,UNLV,61.0,Michigan,74.0
2021-11-20,Monmouth,87.0,Saint Joseph's,75.0
2021-11-20,Bryant,75.0,Bethune-Cookman,81.0
2021-11-20,Binghamton,63.0,Connecticut,87.0
2021-11-20,Richmond,70.0,Drake,73.0
2021-11-20,Stanford,48.0,Baylor,86.0
2021-11-20,Villanova,71.0,Tennessee,53.0
2021-11-20,Central Connecticut,65.0,Quinnipiac,76.0
2021-11-20,MIT,52.0,Harvard,98.0
2021-11-20,Detroit,67.0,Louisville,73.0
2021-11-20,SIU Edwardsville,69.0,Youngstown St.,66.0
2021-11-20,Heidelberg,45.0,Miami OH,90.0
2021-11-20,Rider,65.0,Buffalo,87.0
2021-11-20,Howard,63.0,High Point,73.0
2021-11-20,Webber Int'l,43.0,North Florida,103.0
2021-11-20,UCF,75.0,Evansville,59.0
2021-11-20,Northern Arizona,89.0,UT Rio Grande Valley,87.0
2021-11-20,Canisius,70.0,Cleveland St.,80.0
2021-11-20,Austin Peay,87.0,Dayton,81.0
2021-11-20,CMSV,62.0,Columbia,87.0
2021-11-20,Holy Cross,53.0,Air Force,72.0
2021-11-20,Tennessee Martin,67.0,Troy,80.0
2021-11-20,Bob Jones,63.0,Charleston Southern,119.0
2021-11-20,Dixie St.,73.0,Cal St. Northridge,79.0
2021-11-20,Bradley,62.0,Brown,65.0
2021-11-20,Army,58.0,La Salle,61.0
2021-11-20,Illinois Chicago,63.0,Loyola Chicago,80.0
2021-11-20,Chattanooga,56.0,VCU,54.0
2021-11-20,North Carolina A&T,63.0,Wake Forest,87.0
2021-11-20,Montana St.,78.0,New Mexico,81.0
2021-11-20,Chicago St.,50.0,UC Santa Barbara,81.0
2021-11-20,Mobile,45.0,South Alabama,78.0
2021-11-20,Carver,38.0,Gardner Webb,100.0
2021-11-20,UNC Wilmington,67.0,Delaware St.,63.0
2021-11-20,Purdue,93.0,North Carolina,84.0
2021-11-20,Oral Roberts,67.0,Central Arkansas,70.0
2021-11-20,St. Thomas (MN),76.0,Niagara,67.0
2021-11-20,Colgate,100.0,Syracuse,85.0
2021-11-20,Eastern Michigan,59.0,Michigan St.,83.0
2021-11-20,UMBC,55.0,Longwood,82.0
2021-11-20,Utah,68.0,Boston College,61.0
2021-11-20,Radford,33.0,Navy,47.0
2021-11-20,Texas Tech,84.0,Incarnate Word,62.0
2021-11-20,Hampton,66.0,Georgia Southern,86.0
2021-11-20,Mercer,58.0,Saint Louis,75.0
2021-11-20,VMI,74.0,Marist,78.0
2021-11-20,Georgia St.,77.0,William & Mary,59.0
2021-11-20,Duquesne,76.0,Colorado,84.0
2021-11-20,San Jose St.,45.0,Texas,79.0
2021-11-20,North Dakota,79.0,Florida Atlantic,98.0
2021-11-20,Fairleigh Dickinson,74.0,St. John's,87.0
2021-11-20,Manhattan,76.0,Liberty,60.0
2021-11-20,Bethesda (CA),57.0,UC Riverside,95.0
2021-11-20,Bucknell,100.0,Illinois St.,105.0
2021-11-20,Tulsa,77.0,Rhode Island,71.0
2021-11-20,Western Carolina,80.0,American,79.0
2021-11-20,UAlbany,64.0,Eastern Kentucky,77.0
2021-11-20,Iona,81.0,North Alabama,65.0
2021-11-20,Fairfield,71.0,Sacred Heart,61.0
2021-11-20,Western Illinois,80.0,DePaul,84.0
2021-11-20,Morgan St.,63.0,Portland,74.0
2021-11-20,N.C. Central,74.0,Alabama St.,80.0
2021-11-20,Winthrop,63.0,Vanderbilt,77.0
2021-11-20,Pepperdine,48.0,UC Irvine,82.0
2021-11-20,Nebraska Omaha,47.0,Montana,68.0
2021-11-20,Central Methodist,61.0,BYU,97.0
2021-11-20,UT Arlington,62.0,San Diego St.,68.0
2021-11-20,UC San Diego,71.0,Sacramento St.,56.0
2021-11-20,Texas St.,81.0,Eastern Washington,74.0
2021-11-21,Temple,75.0,Elon,58.0
2021-11-21,Boston University,76.0,NIU,58.0
2021-11-21,Green Bay,58.0,Weber St.,68.0
2021-11-21,Norfolk St.,48.0,Xavier,88.0
2021-11-21,Bryant,78.0,Holy Cross,62.0
2021-11-21,Penn,71.0,Old Dominion,63.0
2021-11-21,St. Thomas (MN),86.0,SIU Edwardsville,73.0
2021-11-21,Boise St.,60.0,Mississippi,50.0
2021-11-21,Villanova,74.0,Purdue,80.0
2021-11-21,Tennessee Martin,77.0,North Dakota,72.0
2021-11-21,Georgia St.,74.0,High Point,66.0
2021-11-21,Air Force,73.0,Bethune-Cookman,65.0
2021-11-21,Little Rock,59.0,Sam Houston St.,77.0
2021-11-21,Ball St.,89.0,Massachusetts,86.0
2021-11-21,Navy,77.0,Furman,66.0
2021-11-21,Morehead St.,46.0,Mississippi St.,66.0
2021-11-21,Princeton,81.0,Oregon St.,80.0
2021-11-21,Lamar,75.0,Southern Miss,82.0
2021-11-21,Alabama A&M,41.0,UAB,86.0
2021-11-21,Tennessee St.,66.0,South Dakota,83.0
2021-11-21,Utah St.,73.0,Oklahoma,70.0
