Date,Away_Team,Away_Score,Home_Team,Home_Score
2021-11-14,Binghamton,72,Sacred Heart,60
2021-11-14,Paul Quinn,60,Southeastern La.,77
2021-11-14,Penn,73,Bucknell,68
2021-11-14,Bluefield Col.,72,Elon,89
2021-11-14,UNC Asheville,45,Chattanooga,75
2021-11-14,A&M-Corpus Christi,65,Texas A&M,86
2021-11-14,South Dakota St.,83,SFA,71
2021-11-14,Prairie View,59,Oklahoma St.,72
2021-11-14,South Dakota,50,Drake,99
2021-11-14,Rhodes,61,UAB,98
2021-11-14,Mid-Atlantic Christ.,47,Longwood,93
2021-11-14,Ark. Baptist,60,Little Rock,91
2021-11-14,Central Conn. St.,57,Brown,75
2021-11-14,Piedmont,57,Kennesaw St.,81
2021-11-14,Ark.-Pine Bluff,45,Wyoming,85
2021-11-14,Western Caro.,79,East Carolina,95
2021-11-14,Fairfield,64,Boston College,72
2021-11-14,Rocky Mountain,52,Montana St.,81
2021-11-14,Drexel,60,Syracuse,75
2021-11-14,La Sierra,54,UC Riverside,72
2021-11-14,Oakwood,68,Tennessee Tech,109
2021-11-14,Delaware St.,53,Rider,63
2021-11-14,Canisius,60,St. Bonaventure,69
2021-11-14,Western Ky.,64,South Carolina,75
2021-11-14,Peru St.,62,Colorado St.,88
2021-11-14,Morgan St.,53,George Mason,90
2021-11-14,Dubuque,58,UNI,95
2021-11-14,Minnesota,87,Princeton,80
2021-11-14,Texas St.,60,Vanderbilt,79
2021-11-14,Idaho St.,51,Seattle U,77
2021-11-15,Nicholls,60,Baylor,89
2021-11-15,Carver,58,Kennesaw St.,117
2021-11-15,St. Andrews,43,USC Upstate,96
2021-11-15,IUPUI,47,Denver,63
2021-11-15,Bowling Green,58,Ohio St.,89
2021-11-15,William Peace,49,App State,98
2021-11-15,Liberty,58,LSU,74
2021-11-15,Bryant,70,Clemson,93
2021-11-15,Ky. Christian,57,Morehead St.,82
2021-11-15,Coppin St.,48,UNC Greensboro,55
2021-11-15,Weber St.,63,Duquesne,59
2021-11-15,Franciscan,54,Saint Francis (PA),100
2021-11-15,Penn St.-York,47,UMBC,85
2021-11-15,Erskine,41,Wofford,98
2021-11-15,Holy Cross,68,Quinnipiac,76
2021-11-15,Illinois,66,Marquette,67
2021-11-15,Penn St.,56,Massachusetts,81
2021-11-15,Manhattan,58,Old Dominion,79
2021-11-15,The Citadel,70,Presbyterian,74
2021-11-15,LeMoyne-Owen,70,Florida A&M,95
2021-11-15,Radford,39,Virginia Tech,65
2021-11-15,N.C. A&T,54,South Fla.,56
2021-11-15,St. Thomas (MN),78,Fordham,84
2021-11-15,Robert Morris,71,Ohio,85
2021-11-15,Milligan,58,Marshall,80
2021-11-15,Lamar University,66,Georgia Tech,75
2021-11-15,Jarvis Christian,61,Louisiana Tech,91
2021-11-15,Furman,89,Belmont,95
2021-11-15,Champion Chris.,66,McNeese,116
2021-11-15,Montana,77,North Dakota,79
2021-11-15,Central Mich.,62,Eastern Ill.,61
2021-11-15,Northwestern St.,48,SMU,95
2021-11-15,Southern Miss.,51,TCU,83
2021-11-15,Knox,37,SIUE,75
2021-11-15,Navy,60,Louisville,77
2021-11-15,Maine,46,Colorado,90
2021-11-15,Colorado Col.,53,Northern Colo.,93
2021-11-15,Benedictine Mesa,48,Northern Ariz.,97
2021-11-15,Buffalo,69,North Texas,66
2021-11-15,Prairie View,49,Texas Tech,84
2021-11-15,Kansas City,80,Missouri,66
2021-11-15,Central Baptist,63,Arkansas St.,90
2021-11-15,Tex. A&M-Commerce,65,UTSA,62
2021-11-15,San Diego,70,California,75
2021-11-15,North Florida,63,Arizona St.,72
2021-11-15,Oregon St.,58,Tulsa,64
2021-11-15,Texas Southern,65,Washington,72
2021-11-15,Walla Walla,71,Eastern Wash.,111
2021-11-15,Samford,55,San Francisco,77
2021-11-15,Grambling,61,New Mexico,86
2021-11-15,Alcorn,57,Gonzaga,84
2021-11-15,Providence,63,Wisconsin,58
2021-11-15,Bethune-Cookman,55,Utah,86
2021-11-15,North Dakota St.,62,UNLV,64
2021-11-15,Southern Utah,51,Saint Mary's (CA),70
2021-11-15,Utah Valley,86,Pepperdine,74
2021-11-15,Idaho,62,Fresno St.,69
2021-11-15,Sacramento St.,58,Cal Poly,57
2021-11-15,UC Santa Barbara,65,Washington St.,73
2021-11-15,San Jose St.,62,Stanford,76
2021-11-15,Long Beach St.,79,UCLA,100
2021-11-16,UMass Lowell,58,Oklahoma St.,80
2021-11-16,Miami (FL),68,Fla. Atlantic,66
2021-11-16,Southern California,78,FGCU,61
2021-11-16,IUPUI,59,A&M-Corpus Christi,65
2021-11-16,Howard,81,Villanova,100
2021-11-16,Austin Peay,60,Purdue Fort Wayne,65
2021-11-16,Yale,82,Siena,54
2021-11-16,Hofstra,74,Iona,82
2021-11-16,NVU-Lyndon,74,Dartmouth,114
2021-11-16,Georgia St.,78,Richmond,94
2021-11-16,Hampton,54,Towson,78
2021-11-16,JWU (Providence),47,Brown,98
2021-11-16,Alabama A&M,66,Cincinnati,89
2021-11-16,Colgate,68,Cornell,78
2021-11-16,Medgar Evers,55,Fairfield,110
2021-11-16,Fisher,49,Sacred Heart,109
2021-11-16,James Madison,79,Eastern Ky.,78
2021-11-16,WPI,48,Vermont,81
2021-11-16,Oberlin,38,Kent St.,84
2021-11-16,Bob Jones,51,Ga. Southern,103
2021-11-16,Iowa Wesleyan,71,Western Ill.,97
2021-11-16,Lafayette,57,Penn,85
2021-11-16,Regent,30,Delaware St.,84
2021-11-16,Keystone,35,VMI,97
2021-11-16,Life (GA),50,Mercer,78
2021-11-16,Mount St. Mary's,55,Kentucky,80
2021-11-16,Tennessee Tech,62,Chattanooga,69
2021-11-16,NJIT,61,Rutgers,75
2021-11-16,Winthrop,65,Middle Tenn.,76
2021-11-16,Wright St.,52,Purdue,96
2021-11-16,Gardner-Webb,52,Duke,92
2021-11-16,Jacksonville,54,UCF,63
2021-11-16,UNCW,51,Pittsburgh,59
2021-11-16,Creighton,77,Nebraska,69
2021-11-16,South Carolina St.,60,Georgia,76
2021-11-16,Jacksonville St.,65,Troy,69
2021-11-16,Edinboro,61,Cleveland St.,75
2021-11-16,Boston U.,48,Northeastern,49
2021-11-16,William & Mary,74,Norfolk St.,91
2021-11-16,Lehigh,75,Monmouth,85
2021-11-16,DePauw,58,Evansville,69
2021-11-16,Concordia (TX),82,UIW,78
2021-11-16,Champion Chris.,59,ULM,114
2021-11-16,South Alabama,68,Alabama,73
2021-11-16,NC State,79,Central Conn. St.,65
2021-11-16,Southern U.,63,Rice,81
2021-11-16,Trinity Christian,50,UIC,91
2021-11-16,Fisk,56,Tennessee St.,111
2021-11-16,High Point,61,Notre Dame,70
2021-11-16,Missouri S&T,66,Bradley,92
2021-11-16,Abilene Christian,80,UT Arlington,71
2021-11-16,New Orleans,67,Northwestern,83
2021-11-16,Alabama St.,60,Iowa St.,68
2021-11-16,Saint Louis,74,Memphis,90
2021-11-16,Murray St.,77,Illinois St.,65
2021-11-16,Tarleton St.,51,Wichita St.,65
2021-11-16,Virginia,47,Houston,67
2021-11-16,Chicago St.,56,Loyola Chicago,92
2021-11-16,Paul Quinn,68,UTRGV,85
2021-11-16,Denver,64,UTSA,78
2021-11-16,North Carolina,94,Col. of Charleston,83
2021-11-16,American,57,Georgetown,79
2021-11-16,BYU,81,Oregon,49
2021-11-16,N.C. Central,69,Iowa,86
2021-11-16,Seton Hall,67,Michigan,65
2021-11-16,North Dakota St.,45,Arizona,97
2021-11-16,Nevada,74,Santa Clara,96
2021-11-16,Northern N.M.,53,UTEP,88
2021-11-16,San Diego Christian,60,UC San Diego,97
2021-11-16,La Verne,41,UC Irvine,100
2021-11-16,Jackson St.,64,California Baptist,77
2021-11-16,Stanislaus St.,46,Pacific,65
2021-11-16,George Washington,59,Cal St. Fullerton,74
2021-11-17,Houston Baptist,39,Texas A&M,73
2021-11-17,Denver,67,A&M-Corpus Christi,69
2021-11-17,Central Conn. St.,53,UMass Lowell,77
2021-11-17,IUPUI,57,UTSA,60
2021-11-17,Boston College,49,Rhode Island,57
2021-11-17,Merrimack,51,Army West Point,74
2021-11-17,LIU,40,UConn,93
2021-11-17,La Salle,82,Delaware,85
2021-11-17,Michigan St.,73,Butler,52
2021-11-17,Rider,74,Bucknell,81
2021-11-17,Toledo,59,Oakland,80
2021-11-17,Stetson,65,Miami (OH),80
2021-11-17,Marist,61,Princeton,80
2021-11-17,Charleston So.,59,Wake Forest,95
2021-11-17,Loyola Maryland,49,Coppin St.,71
2021-11-17,Drexel,78,Saint Joseph's,75
2021-11-17,Harvard,60,UAlbany,53
2021-11-17,George Mason,71,Maryland,66
2021-11-17,Lipscomb,78,Dayton,59
2021-11-17,Binghamton,77,Columbia,85
2021-11-17,Kansas Christian,36,Kansas City,99
2021-11-17,Oklahoma St.,74,NC State,68
2021-11-17,Omaha,64,Kansas St.,79
2021-11-17,Detroit Mercy,64,Mississippi St.,77
2021-11-17,Montana St.,74,South Dakota St.,91
2021-11-17,VCU,48,Vanderbilt,37
2021-11-17,Xavier (LA),72,Louisiana,84
2021-11-17,Central Ark.,47,Baylor,92
2021-11-17,Tulane,54,Florida St.,59
2021-11-17,UNI,80,Arkansas,93
2021-11-17,Northern Colo.,49,Texas,62
2021-11-17,Missouri St.,77,Sam Houston,55
2021-11-17,Valparaiso,60,Stanford,74
2021-11-17,Texas Southern,57,Air Force,61
2021-11-17,Prairie View,64,Grand Canyon,91
2021-11-17,St. John's (NY),74,Indiana,76
2021-11-17,George Fox,58,Portland St.,104
2021-11-17,Utah Valley,84,Long Beach St.,78
2021-11-17,Bellarmine,64,Saint Mary's (CA),73
2021-11-17,UC Davis,67,Pepperdine,72
2021-11-17,Little Rock,63,LMU (CA),82
2021-11-17,UC Riverside,62,San Diego,74
2021-11-17,North Florida,63,UCLA,98
2021-11-18,Davidson,64,New Mexico St.,75
2021-11-18,St. Bonaventure,67,Boise St.,61
2021-11-18,Penn,79,Utah St.,87
2021-11-18,Green Bay,58,UNC Greensboro,60
2021-11-18,Clemson,75,Temple,48
2021-11-18,Wheeling,38,Akron,99
2021-11-18,Massachusetts,73,Weber St.,88
2021-11-18,Greensboro,69,N.C. A&T,77
2021-11-18,Milwaukee,45,Florida,81
2021-11-18,Charlotte,67,App State,66
2021-11-18,New Hampshire,58,Providence,69
2021-11-18,Ohio St.,65,Xavier,71
2021-11-18,Saginaw Valley,80,Western Mich.,63
2021-11-18,Coastal Carolina,53,UNCW,65
2021-11-18,Oklahoma,79,East Carolina,74
2021-11-18,Boston U.,75,Hartford,70
2021-11-18,Presbyterian,45,Cincinnati,79
2021-11-18,Alabama St.,82,Iowa,108
2021-11-18,Marquette,78,Ole Miss,72
2021-11-18,USC Upstate,43,ETSU,56
2021-11-18,Tennessee Tech,55,UNC Asheville,61
2021-11-18,Carver,49,The Citadel,102
2021-11-18,Campbell,67,Marshall,65
2021-11-18,SUNY Poly,50,Colgate,97
2021-11-18,UAB,63,South Carolina,66
2021-11-18,St. Francis Brooklyn,59,Penn St.,74
2021-11-18,Eastern Mich.,73,Northern Ky.,74
2021-11-18,Transylvania,59,Morehead St.,84
2021-11-18,Stony Brook,59,Kansas,88
2021-11-18,Ball St.,60,FIU,73
2021-11-18,McNeese,46,LSU,85
2021-11-18,Southeastern La.,61,SMU,78
2021-11-18,Rockford,64,Eastern Ill.,96
2021-11-18,Nicholls,50,TCU,63
2021-11-18,Haskell,46,Oral Roberts,89
2021-11-18,CSU Bakersfield,64,Northern Ariz.,74
2021-11-18,UT Arlington,36,North Texas,64
2021-11-18,Saint Francis (PA),55,Virginia Tech,85
2021-11-18,NIU,37,Missouri,54
2021-11-18,Rutgers,70,DePaul,73
2021-11-18,Washington St.,109,Idaho,61
2021-11-18,Samford,78,Oregon St.,77
2021-11-18,Indiana St.,77,Old Dominion,36
2021-11-18,Fairleigh Dickinson,46,Northwestern,82
2021-11-18,Presentation,62,South Dakota St.,99
2021-11-18,Elon,68,West Virginia,87
2021-11-18,Southern Utah,68,California,75
2021-11-18,Morgan St.,80,Seattle U,93
2021-11-18,Ark.-Pine Bluff,74,Portland,86
2021-11-18,San Jose St.,66,California Baptist,67
2021-11-18,Arizona St.,63,San Diego St.,65
2021-11-18,Nevada,70,San Francisco,73
2021-11-18,Wyoming,77,Washington,72
2021-11-18,St. Andrews,53,South Carolina St.,67
2021-11-19,New Mexico St.,58,Utah St.,85
2021-11-19,Boise St.,82,Temple,62
2021-11-19,Bradley,60,Colorado St.,66
2021-11-19,Texas St.,85,Dixie St.,65
2021-11-19,St. Bonaventure,68,Clemson,65
2021-11-19,Davidson,72,Penn,60
2021-11-19,Troy,72,North Dakota,74
2021-11-19,UNC Greensboro,90,Massachusetts,93
2021-11-19,Brown,57,Creighton,78
2021-11-19,Yale,53,Vermont,61
2021-11-19,Liberty,50,Iona,54
2021-11-19,Oklahoma,87,Indiana St.,63
2021-11-19,Eastern Wash.,67,CSUN,64
2021-11-19,American,42,Longwood,82
2021-11-19,St. Thomas (MN),75,Youngstown St.,79
2021-11-19,Norfolk St.,90,Bowling Green,84
2021-11-19,Weber St.,85,Ball St.,74
2021-11-19,Northeastern,71,Duquesne,55
2021-11-19,Towson,59,Pittsburgh,63
2021-11-19,UT Martin,67,Fla. Atlantic,75
2021-11-19,Hofstra,67,Maryland,69
2021-11-19,Siena,65,Georgetown,83
2021-11-19,Marquette,82,West Virginia,71
2021-11-19,Wells,48,Cornell,107
2021-11-19,Belmont,97,Kennesaw St.,78
2021-11-19,Mount St. Mary's,74,Robert Morris,70
2021-11-19,Auburn,58,South Fla.,52
2021-11-19,George Mason,64,James Madison,67
2021-11-19,UMass Lowell,67,George Washington,56
2021-11-19,Ohio,59,Kentucky,77
2021-11-19,Idaho St.,60,Nebraska,78
2021-11-19,Purdue Fort Wayne,49,Minnesota,78
2021-11-19,UMES,75,Fordham,73
2021-11-19,Lehigh,45,Merrimack,55
2021-11-19,Coppin St.,52,Virginia,68
2021-11-19,Radford,64,Furman,81
2021-11-19,Me.-Fort Kent,43,Maine,75
2021-11-19,Hampton,60,Wofford,77
2021-11-19,East Carolina,73,Old Dominion,60
2021-11-19,North Ala.,51,Manhattan,55
2021-11-19,Middle Tenn.,74,SFA,87
2021-11-19,Arkansas St.,72,Southeast Mo. St.,60
2021-11-19,Niagara,70,SIUE,60
2021-11-19,Stetson,60,Lamar University,59
2021-11-19,Southern Ill.,67,Colorado,63
2021-11-19,FIU,63,Green Bay,60
2021-11-19,Rice,83,New Orleans,78
2021-11-19,Paul Quinn,42,Tarleton St.,69
2021-11-19,Southern U.,68,South Dakota,71
2021-11-19,UMBC,91,Western Caro.,75
2021-11-19,Western Ky.,62,Memphis,74
2021-11-19,Oakland,59,Alabama,86
2021-11-19,Lafayette,55,Duke,88
2021-11-19,Louisiana Tech,83,Northwestern St.,64
2021-11-19,Bellarmine,50,Gonzaga,92
2021-11-19,Georgia Tech,88,Georgia,78
2021-11-19,Cal Poly,57,Santa Clara,87
2021-11-19,Ole Miss,74,Elon,56
2021-11-19,UTEP,73,Pacific,64
2021-11-19,Cal St. Fullerton,57,San Diego,55
2021-11-19,Wichita St.,78,Arizona,82
2021-11-20,UNLV,61,Michigan,74
2021-11-20,Monmouth,87,Saint Joseph's,75
2021-11-20,Bryant,75,Bethune-Cookman,81
2021-11-20,Binghamton,63,UConn,87
2021-11-20,Richmond,70,Drake,73
2021-11-20,Stanford,48,Baylor,86
2021-11-20,Villanova,71,Tennessee,53
2021-11-20,Central Conn. St.,65,Quinnipiac,76
2021-11-20,MIT,52,Harvard,98
2021-11-20,Detroit Mercy,67,Louisville,73
2021-11-20,SIUE,69,Youngstown St.,66
2021-11-20,Heidelberg,45,Miami (OH),90
2021-11-20,Rider,65,Buffalo,87
2021-11-20,Howard,63,High Point,73
2021-11-20,Webber Int'l,43,North Florida,103
2021-11-20,UCF,75,Evansville,59
2021-11-20,Northern Ariz.,89,UTRGV,87
2021-11-20,Canisius,70,Cleveland St.,80
2021-11-20,Austin Peay,87,Dayton,81
2021-11-20,CMSV,62,Columbia,87
2021-11-20,Holy Cross,53,Air Force,72
2021-11-20,UT Martin,67,Troy,80
2021-11-20,Bob Jones,63,Charleston So.,119
2021-11-20,Dixie St.,73,CSUN,79
2021-11-20,Bradley,62,Brown,65
2021-11-20,Army West Point,58,La Salle,61
2021-11-20,UIC,63,Loyola Chicago,80
2021-11-20,Chattanooga,56,VCU,54
2021-11-20,N.C. A&T,63,Wake Forest,87
2021-11-20,Montana St.,78,New Mexico,81
2021-11-20,Chicago St.,50,UC Santa Barbara,81
2021-11-20,Mobile,45,South Alabama,78
2021-11-20,Carver,38,Gardner-Webb,100
2021-11-20,UNCW,67,Delaware St.,63
2021-11-20,Purdue,93,North Carolina,84
2021-11-20,Oral Roberts,67,Central Ark.,70
2021-11-20,St. Thomas (MN),76,Niagara,67
2021-11-20,Colgate,100,Syracuse,85
2021-11-20,Eastern Mich.,59,Michigan St.,83
2021-11-20,UMBC,55,Longwood,82
2021-11-20,Utah,68,Boston College,61
2021-11-20,Radford,33,Navy,47
2021-11-20,Texas Tech,84,UIW,62
2021-11-20,Hampton,66,Ga. Southern,86
2021-11-20,Mercer,58,Saint Louis,75
2021-11-20,VMI,74,Marist,78
2021-11-20,Georgia St.,77,William & Mary,59
2021-11-20,Duquesne,76,Colorado,84
2021-11-20,San Jose St.,45,Texas,79
2021-11-20,North Dakota,79,Fla. Atlantic,98
2021-11-20,Fairleigh Dickinson,74,St. John's (NY),87
2021-11-20,Manhattan,76,Liberty,60
2021-11-20,Bethesda (CA),57,UC Riverside,95
2021-11-20,Bucknell,100,Illinois St.,105
2021-11-20,Tulsa,77,Rhode Island,71
2021-11-20,Western Caro.,80,American,79
2021-11-20,UAlbany,64,Eastern Ky.,77
2021-11-20,Iona,81,North Ala.,65
2021-11-20,Fairfield,71,Sacred Heart,61
2021-11-20,Western Ill.,80,DePaul,84
2021-11-20,Morgan St.,63,Portland,74
2021-11-20,N.C. Central,74,Alabama St.,80
2021-11-20,Winthrop,63,Vanderbilt,77
2021-11-20,Pepperdine,48,UC Irvine,82
2021-11-20,Omaha,47,Montana,68
2021-11-20,Central Methodist,61,BYU,97
2021-11-20,UT Arlington,62,San Diego St.,68
2021-11-20,UC San Diego,71,Sacramento St.,56
2021-11-20,Texas St.,81,Eastern Wash.,74
2021-11-21,Temple,75,Elon,58
2021-11-21,Boston U.,76,NIU,58
2021-11-21,Green Bay,58,Weber St.,68
2021-11-21,Norfolk St.,48,Xavier,88
2021-11-21,Bryant,78,Holy Cross,62
2021-11-21,Penn,71,Old Dominion,63
2021-11-21,St. Thomas (MN),86,SIUE,73
2021-11-21,Boise St.,60,Ole Miss,50
2021-11-21,Villanova,74,Purdue,80
2021-11-21,UT Martin,77,North Dakota,72
2021-11-21,Georgia St.,74,High Point,66
2021-11-21,Air Force,73,Bethune-Cookman,65
2021-11-21,Little Rock,59,Sam Houston,77
2021-11-21,Ball St.,89,Massachusetts,86
2021-11-21,Navy,77,Furman,66
2021-11-21,Morehead St.,46,Mississippi St.,66
2021-11-21,Princeton,81,Oregon St.,80
2021-11-21,Lamar University,75,Southern Miss.,82
2021-11-21,Alabama A&M,41,UAB,86
2021-11-21,Tennessee St.,66,South Dakota,83
2021-11-21,Utah St.,73,Oklahoma,70
2021-11-21,Western Caro.,64,Longwood,53
2021-11-21,Tennessee,89,North Carolina,72
2021-11-21,Niagara,58,Youngstown St.,53
2021-11-21,Houston Baptist,61,Denver,74
2021-11-21,A&M-Corpus Christi,77,UTSA,58
2021-11-21,Merrimack,43,Virginia Tech,72
2021-11-21,Jackson St.,66,Marshall,80
2021-11-21,Southern U.,59,Nebraska,82
2021-11-21,Ga. Southern,52,Wofford,70
2021-11-21,UNC Greensboro,71,FIU,74
2021-11-21,Clemson,59,West Virginia,66
2021-11-21,Howard,82,William & Mary,76
2021-11-21,Boston College,65,Rhode Island,71
2021-11-21,Florida St.,73,LMU (CA),45
2021-11-21,Colorado St.,95,Creighton,81
2021-11-21,Davidson,76,East Carolina,67
2021-11-21,Eckerd,59,FGCU,99
2021-11-21,Texas Southern,57,NC State,65
2021-11-21,Grambling,47,Iowa St.,82
2021-11-21,Louisiana,44,Indiana,76
2021-11-21,St. Bonaventure,70,Marquette,54
2021-11-21,Utah,72,Tulsa,58
2021-11-21,Florida A&M,59,Miami (FL),86
2021-11-21,Missouri,80,SMU,75
2021-11-21,Northeastern,59,Southern Ill.,47
2021-11-21,New Mexico St.,80,Indiana St.,66
2021-11-21,Michigan,62,Arizona,80
2021-11-21,Northern Colo.,70,California Baptist,74
2021-11-22,Wichita St.,74,UNLV,73
2021-11-22,NIU,60,Little Rock,67
2021-11-22,Evansville,104,Rice,109
2021-11-22,Kent St.,74,James Madison,69
2021-11-22,Charlotte,86,Toledo,98
2021-11-22,Bradley,70,Duquesne,78
2021-11-22,Boston U.,72,Sam Houston,59
2021-11-22,Texas A&M,58,Wisconsin,69
2021-11-22,Oakland,63,Vermont,61
2021-11-22,Tulane,90,Drexel,87
2021-11-22,Wright St.,63,George Washington,74
2021-11-22,Nicholls,75,Cal Poly,72
2021-11-22,Northwestern St.,66,ULM,96
2021-11-22,Brown,52,Colorado,54
2021-11-22,Butler,52,Houston,70
2021-11-22,Fordham,63,Akron,43
2021-11-22,Idaho,45,Utah Valley,83
2021-11-22,Jacksonville St.,70,Valparaiso,78
2021-11-22,Murray St.,58,ETSU,66
2021-11-22,Creighton,66,Southern Ill.,64
2021-11-22,Seton Hall,76,Ohio St.,79
2021-11-22,LMU (CA),76,SMU,70
2021-11-22,Cornell,74,Penn St.,85
2021-11-22,Illinois,51,Cincinnati,71
2021-11-22,Sacred Heart,72,Stony Brook,75
2021-11-22,Virginia,65,Georgia,55
2021-11-22,Fredonia,40,Canisius,106
2021-11-22,Hofstra,68,Richmond,81
2021-11-22,Harvard,69,Siena,72
2021-11-22,Troy,83,Fla. Atlantic,78
2021-11-22,Eastern Ill.,43,Eastern Ky.,82
2021-11-22,South Dakota St.,102,Nevada,75
2021-11-22,Lafayette,53,Rutgers,51
2021-11-22,UAlbany,61,Kentucky,86
2021-11-22,Western Ill.,69,Northern Ky.,67
2021-11-22,Charleston So.,70,Georgia Tech,85
2021-11-22,Coppin St.,62,Cleveland St.,65
2021-11-22,Mount St. Mary's,59,Ohio,73
2021-11-22,Carver,54,McNeese,98
2021-11-22,Delaware,75,App State,68
2021-11-22,Colorado St.,71,Northeastern,61
2021-11-22,Tuskegee,65,Alabama St.,91
2021-11-22,Long Beach St.,66,Missouri St.,92
2021-11-22,Belmont,53,LSU,83
2021-11-22,Mo. Baptist,63,Southeast Mo. St.,71
2021-11-22,UTRGV,82,Northern Ariz.,80
2021-11-22,Ecclesia,79,Southeastern La.,121
2021-11-22,Tarleton St.,53,North Dakota St.,54
2021-11-22,UCLA,75,Bellarmine,62
2021-11-22,Col. of Charleston,66,Oklahoma St.,96
2021-11-22,William Carey,53,South Alabama,96
2021-11-22,Western Mich.,61,Iowa,109
2021-11-22,Florida,80,California,60
2021-11-22,Florida St.,81,Missouri,58
2021-11-22,Wyoming,68,Grand Canyon,61
2021-11-22,The Citadel,81,Duke,107
2021-11-22,Arkansas,72,Kansas St.,64
2021-11-22,Kansas City,74,Idaho St.,58
2021-11-22,Oregon,73,Chaminade,49
2021-11-22,Winthrop,86,Washington St.,92
2021-11-22,Morgan St.,67,San Francisco,83
2021-11-22,Western N.M.,63,New Mexico,88
2021-11-22,UC Riverside,52,UTEP,40
2021-11-22,George Mason,74,Washington,77
2021-11-22,Providence,77,Northwestern,72
2021-11-22,Chicago St.,58,Pacific,74
2021-11-22,Colorado Col.,54,CSU Bakersfield,99
2021-11-22,Ark.-Pine Bluff,56,Seattle U,77
2021-11-22,Santa Clara,85,TCU,66
2021-11-22,Dixie St.,71,Southern California,98
2021-11-22,Gonzaga,107,Central Mich.,54
2021-11-22,Saint Mary's (CA),62,Notre Dame,59
2021-11-23,Pepperdine,63,Fresno St.,70
2021-11-23,Covenant,39,Chattanooga,100
2021-11-23,Vermont,58,Evansville,49
2021-11-23,Long Beach St.,43,Murray St.,80
2021-11-23,Southern Utah,88,Yale,85
2021-11-23,Wright St.,76,James Madison,78
2021-11-23,Middle Tenn.,60,Rider,54
2021-11-23,App State,57,Akron,45
2021-11-23,Penn,61,Towson,76
2021-11-23,Drexel,67,Charlotte,55
2021-11-23,Texas A&M,57,Butler,50
2021-11-23,Milwaukee,68,Bowling Green,82
2021-11-23,Bucknell,68,Mercer,78
2021-11-23,Quinnipiac,69,New Hampshire,84
2021-11-23,Georgia,62,Northwestern,78
2021-11-23,Wisconsin,65,Houston,63
2021-11-23,Bethune-Cookman,51,Liberty,59
2021-11-23,Oakland,76,Rice,73
2021-11-23,George Washington,69,Kent St.,77
2021-11-23,Tulane,67,Toledo,68
2021-11-23,SFA,79,Buffalo,78
2021-11-23,American,67,UMBC,98
2021-11-23,Illinois,72,Kansas St.,64
2021-11-23,Nevada,88,George Mason,69
2021-11-23,Central Mich.,69,Bellarmine,76
2021-11-23,Regent,20,Norfolk St.,95
2021-11-23,LIU,62,Saint Peter's,64
2021-11-23,St. Francis Brooklyn,70,St. John's (NY),76
2021-11-23,Rhode Island,66,FGCU,67
2021-11-23,Warren Wilson,32,N.C. Central,110
2021-11-23,Spalding,41,IUPUI,61
2021-11-23,Central Conn. St.,64,Maine,56
2021-11-23,Lipscomb,77,Tennessee Tech,88
2021-11-23,USC Upstate,82,South Carolina St.,78
2021-11-23,Columbia,72,Lehigh,79
2021-11-23,Louisiana,79,Marshall,93
2021-11-23,Wofford,74,South Carolina,85
2021-11-23,Defiance,47,Miami (OH),99
2021-11-23,UNC Asheville,53,North Carolina,72
2021-11-23,Hartford,60,Merrimack,75
2021-11-23,Jackson St.,35,Indiana,70
2021-11-23,Delaware,81,Fordham,71
2021-11-23,Virginia,58,Providence,40
2021-11-23,Oregon,50,Saint Mary's (CA),62
2021-11-23,Missouri St.,76,ETSU,77
2021-11-23,Coastal Carolina,64,Valparaiso,61
2021-11-23,Presentation,58,South Dakota,99
2021-11-23,Rogers St.,31,Oral Roberts,91
2021-11-23,Cal St. Fullerton,67,UTRGV,72
2021-11-23,Kennesaw St.,61,Wake Forest,92
2021-11-23,Omaha,40,Texas Tech,96
2021-11-23,Ecclesia,53,Southern U.,109
2021-11-23,Illinois St.,76,Saint Louis,82
2021-11-23,Tennessee St.,73,Nebraska,79
2021-11-23,Oakwood,50,North Ala.,105
2021-11-23,Washington,87,South Dakota St.,76
2021-11-23,Cincinnati,67,Arkansas,73
2021-11-23,Portland,69,Portland St.,54
2021-11-23,Pacific Lutheran,40,Seattle U,89
2021-11-23,Northern Colo.,74,San Jose St.,75
2021-11-23,N.C. A&T,65,Stanford,79
2021-11-23,Gonzaga,83,UCLA,63
2021-11-23,UC Davis,63,Sacramento St.,75
2021-11-23,Notre Dame,90,Chaminade,64
2021-11-24,North Dakota,56,FIU,65
2021-11-24,Akron,69,Evansville,60
2021-11-24,Milwaukee,56,Yale,69
2021-11-24,Loyola Chicago,61,Michigan St.,63
